time,page,sender_name,content,photos,,videos,link,kdv,
2024/03/14,Chuyện của Hà Nội,Khanh Huyen,check giúp e ạ,https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/430943034_7059530014146347_3424127816291178476_n.png?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEL2wAg-d4cFRMOIDvx6tW7fsIAHjJ3e69-wgAeMnd7r0nGfQ1IioV0rGN-JsBN2JHIUQB_MRYPXHJ5wqPviJ-e&_nc_ohc=cD67HcYy5lEAX8DkcA_&_nc_ht=scontent.fhan2-4.fna&oh=03_AdSXnhxBVS1T28tHI8bj-XoPHqegzoCmUQXWMiZLfEC_vg&oe=6631EFD2 ,,,,Đạt,Duyệt
2024/03/14,Chuyện của Hà Nội,Khanh Huyen,"- Hứa nhá - Hứa gì cơ? - Hứa bữa trưa của cậu không ăn một mình nữa, để tớ đi cùng, hứa đường về của cậu không lẻ loi nữa, để tớ đưa đón, hứa tay cậu không rụt lại nữa, đưa ra để tớ nắm lấy, hứa mỗi ngày mỗi tháng của cậu, đều có tớ ở bên.  | Chốn Ảnh minh họa: Trần Minh Phương Vy",,,,,Đạt,Duyệt
2024/03/14,Chuyện của Hà Nội,Thao Thu Giap,"Bài 1:  | 14 . 03 . 2024 - Nếu hôm nay vẫn còn cô đơn |   Nghe bảo một năm có đến hai ngày Valentine. Valentine đỏ là 14 tháng 2, còn Valentine trắng là hôm nay đấy. Thế mà, Valentine nào mình cũng cô đơn.   Những ngày này, mấy đứa bạn mình hạnh phúc lắm, up story toàn hoa, toàn quà, hoặc một tấm ảnh đan tay người thương. Facebook của mình, hôm nay chẳng nhắc lại kỉ niệm nào cả. Hóa ra, vào ngày này, mình không đăng gì. Cô đơn cũng chỉ để trong lòng thôi.   Một mình cũng tốt, nhưng nếu có người yêu thì chắc sẽ tốt hơn. Mình không vội, thế nên là…   Mình có thể chờ, một người thương mình chân thành, không quan tâm mình đã làm gì không phải trong quá khứ, chỉ nhìn mình ở hiện tại, dốc lòng giúp mình băng bó những tổn thương chưa lành.   Mình có thể chờ, một người mà khi ở cạnh người ấy, mình được là mình. Mình sẽ không phải đeo “mặt nạ”, cứ tự nhiên nói những gì mình muốn nói, làm những gì mình muốn làm. Buồn thì khóc, vui thì cười, chẳng gần gồng mình như thể đang bảo vệ bản thân khỏi thế giới.   Mình có thể chờ, một người “chê” mình hâm, nhưng vẫn hâm cùng mình. Vậy là thế giới lại có hai người hâm, yêu nhau.   Mình nghĩ, mình có thể chờ một người một người nhẹ nhàng và bao dung kể cả khi mình xấu xí, vừa vặn trở thành người yêu.   Vì một người như thế, nên mình có thể chờ được. Muộn một chút cũng không sao cả đâu.  Bài 2: Tus Valentine trắng, ai cô đơn được bạn thân mời đi ăn lẩu  Bài 3: Tus  Top những cách tìm đồ Top 1: HỎI MẸ   Bài 4:   | 14 . 03 . 2024 |   - Anh ơi em mệt - Thế để “bác sĩ” này kê đơn thuốc cho bệnh nhân VIP nhé. Xem nào… Một bữa lẩu, một ghế xem phim ngồi cạnh tôi, một lemon juice, một popcorn, nhiều cái nắm tay, phí là hai cái thơm má nhée - Hâm, đúng hâmmm!!! - Hâm đâu mà hâm, em tan làm “bác sĩ” này đón  Những người yêu nhau có cách “chữa bệnh” đặc biệt nhỉ? Chẳng thấy giống ai. Người cô đơn như mình nhìn vào cũng thấy thích, cũng muốn có người yêu.   Yêu, là thế đấy.  Là sẵn sàng nói những thứ không giống ai, để người yêu vui. Là bị bảo hâm, nhưng vẫn quyết hâm cho bằng được.   Một năm có mấy mùa Valentine, yêu đi, để có người hẹn hò, làm trò con bò, hâm hâm, dễ thương",,,,,Đạt,Duyệt
2024/03/14,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0NPjMX4KPsAn8ceVXjbvtfv6wVKppj2dNageFTrsUYqRvY2qtvxq8LhtDn6W1pU7Al?__cft__[0]=AZWWTJN4pvs-apEkw8EM0pu0jFgwESWlG9IEjqAU5DyRFpO1PUDt3YjJP0MGDt1ZvRCdqVHd47kP1qShoii8hS2SyM5Yy9IqZ1n-CorGftEjcSbHTrzQPs-afzAVPHTdmnk&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02RytkP9bSuJUtQtWfgK3jBc1NgkEqxL4yRnjR7haiAuesNQKVKadPptnrxKg595Rml,Đạt,Duyệt
2024/03/14,,Nguyễn Đăng Minh Quân,"XIN VIỆC, THI ĐẠI HỌC BẢN DÙNG THỬ: HÀNG NGHÌN HỌC SINH CẠNH TRANH VÀO CẤP 2  Hiện cuộc đua kỳ thú nhất đầu 2024, cụ thể là cuộc đua vào trường cấp... 2 đang diễn ra cực kỳ gay cấn. Theo chị Huệ, con trai chị - hiện đang học lớp 5, tầm tuổi mà tôi vẫn đang bận đam mê siêu nhân - vừa phải trải qua một hôm thi với tổng cộng 6 môn từ sáng tới chiều. Tuy nhiên, cậu bé đã phải “anh xin giơ tay rút lui thôi” khi mới hoàn thành được 4/6 môn do không cảm thấy đủ khỏe để tiếp tục cuộc đua.  Câu chuyện vừa rồi chỉ là một trong hàng ngàn phụ huynh cùng con tham dự kì thi tuyển vừa rồi của hai trường tư thục THCS Ngôi sao và THCS Archimedes. Cả hai đều được phụ huynh truyền tai nhau là những ngôi trường top, rộng cửa cho con thi vào các trường cấp 3 chuyên và Đại học tốt sau này. Ngoài hai trường này, còn rất nhiều ngôi trường khác sẽ mở kì thi đầu vào cho các học sinh lớp 6 như Ams, Lương Thế Vinh, Nguyễn Tất Thành,... Những ngôi trường này có tỉ lệ chọi lên tới 1/10 hoặc 1/15, chính vì thế mà nhiều gia đình đã cho con xuất phát sớm bằng việc tham gia cực nhiều các lớp học thêm Toán, tiếng Việt và tiếng Anh.  Tuổi đời gấp đôi các em mà nghe cũng thấy rén ngang 🥲 Tầm đấy mình hình như vẫn đạp xe đi học trường làng vô tư 🥹",https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/418658109_789952273040210_4207348069863312563_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHmbTyEXhpeMQB5ORySInYY-Wj4QwzsuvD5aPhDDOy68FtGbDuL7FUq8VhXXq3lcslINzMZuKX9WqBwMfQ_XvbY&_nc_ohc=SuLqL3ufR5oAX9ZJvSq&_nc_ht=scontent.fhan20-1.fna&oh=03_AdT6z7_l_i__Yz55K36qxjX5RsgENhSsWA3Gowb-OIUGIQ&oe=6631F970 ,,,,Đạt,Duyệt
2024/03/14,Inside The Box,Thao Thu Giap,"| 14 . 03 . 2024 - Hà Nội |   Đẹp quá đi, Hà Nội mấy hôm nay có mưa riêu riêu, gió lành lạnh. Sáng dậy thấy những hạt mưa nhỏ xíu tí tách rơi, tớ phải giơ tay lên hứng. Nhìn cây cối được rửa sạch những hạt bụi, sao mà tớ thấy yêu đến thế.   Nhiều người không mến Hà Nội cuối xuân cho lắm, vì nó ẩm nồm. Nhưng nghĩ tích cực một chút, thì chúng mình cũng đã trải qua một mùa đông lạnh, tay nắm lấy bàn tay, hít hà mùi lẩu, mùi nướng; cũng đã đi qua những ngày xuân chín mọng, đất trời tình và đẹp như thơ mộng, giờ nhường cỏ cây một xíu cũng không sao.   Tầm này là thời điểm thích hợp để các bạn ấy lớn lên xanh tốt, khỏe mạnh.   Vì cây lá không còn xanh mướt như đầu đông, cuối Giêng, nên chúng mình nhường các bạn ấy nhá, được không?","https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431766407_983422370118287_4659794982022417121_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFsxz2_jZDAgtXpEllvGghF_-EiVcUGhx3_4SJVxQaHHW5RtMLR4YYP37y5eDIv2VCvrSLcV7J5HsnjXqfRwEXB&_nc_ohc=XfUSPcdIbJwAX8zckaq&_nc_ht=scontent.fhan2-4.fna&oh=03_AdSWRv_Gm7p0Vh1IXjP89KEiIJC6CZMM1gKhjRnuMpylRA&oe=6631FF3F 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432127954_368818189314945_3030182368626721300_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFOg1_VGAcCERUthb7s9QTuiopywPHYKTGKinLA8dgpMcEC1hJ1NCGrrai4qXd3D8qGDisCAXTLslkAxrO2Po2g&_nc_ohc=nVFzPd9epMEAX82KpBG&_nc_ht=scontent.fhan2-3.fna&oh=03_AdR2kx16rGT6Bcg1Y0NHfMYCJmov8Ybjdzm7oSN0n6C6xQ&oe=6631F9C7 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/431792342_3630492233883691_2761745255393917979_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGFkchDXFiVWHIP_VJLPg434FxW2xZYkgXgXFbbFliSBTOZeaQ-gkWYkGB-QHXAsNhnfhGMA3z1zQyPPRqaAzrq&_nc_ohc=T4P5PfgHU0wAX-EQkN7&_nc_ht=scontent.fhan2-5.fna&oh=03_AdR9UEpf9vwMvXBgHbsi-A8eo5qV8AKuasNuSdwws6Qdfw&oe=6631DD5A 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431914409_1352276775370122_7019442227553993866_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE2-uCOSnbGkBcebZRM54L5z4eWNjTuIe_Ph5Y2NO4h78b4UBZiyrsSgvcM8NUzI3sVfUPKyfg-ArJGJe4w68et&_nc_ohc=5KeevYaW3k8AX_2ycTM&_nc_ht=scontent.fhan2-4.fna&oh=03_AdTvpO0L8_ldgmdNfpYcfiRuQ6uxYZoT3v58AOosRCC1yg&oe=6631DB70 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/431818232_415547024457512_1917296303254656000_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHsR-QuelZQJQy3fcePcf4LoaiVWZzKeqWhqJVZnMp6pe5OypBcS8XoHCEpM1CyJokrvqDlAWxBq-HJv1volExR&_nc_ohc=TvHqWG_RFrgAX-tmr9s&_nc_ht=scontent.fhan2-5.fna&oh=03_AdTxemdACdXy1KiC2JXRz5KkWzqTcOIz_C6itnNYkH818g&oe=6631F54B 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431810927_1174206730233109_4664690900863154870_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE8hNxdUW61PkysGAH86arWXPY1JmFuXLVc9jUmYW5ctepVMX9comBGmZv7xbciross0yR_Izsnhn8so9PZkTww&_nc_ohc=g2A-_SFlzk0AX8OYPJv&_nc_ht=scontent.fhan2-4.fna&oh=03_AdS74JhF_46Cp0oRLaohLiPAdxvPXZiQHXuitcFRM_M3dQ&oe=6631FF0D ",,,,Đạt,Duyệt
2024/03/14,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/100044106323019/posts/pfbid0aBw1MY6LGBCNDBMdL6BaQp4jBaFNneYcQ9eZsgqnr5Gc7yjXWA6QLanZHydJsNxel/?,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02dn6QDdNPJ8psNRRorXDQ6DR72rC3ygtDbqsYWMtoATfC5fS7LpSZHf7EgAxELZgHl,Đạt,Duyệt
2024/03/14,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02tEGnY5JsYBMPgNLUAbWamTwUgkyuptYLMD3YfdGwqv79aBXTRwEKxNFSRk4ZUkyil?__cft__[0]=AZUwurqZ7iXSVuPb13gNLbC66Ncoxmp8HlBbfmYvV6pK0-csPNLk0XpOfa2YCjyLnVInTpGrUMfk8ntm2kPbVwBrqbU59rjrkNDORFjMzgQIlwEtrYGGkENyAqMtEQq21nY&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0pRMHJL2jscPxagqep1WjyeuiYKcKfJbNjda9XPfNoyNd5R4wVzeGECAqM8XUzR3kl,Đạt,Duyệt
2024/03/14,Chuyện của Hà Nội,Tuan Dinh Zin,"36 năm đi qua, sóng biển có thể xóa nhòa mọi dấu vết nhưng không thể xóa được ký ức bi tráng của người dân Việt Nam về những con người quả cảm mà sự hy sinh của họ được dựng thành những tượng đài bất tử về tình yêu Tổ quốc. Tinh thần chiến đấu của các anh là một nốt son trong lịch sử dân tộc mà thế hệ hôm nay và mai sau phải khắc cốt ghi tâm.  Trường Sa không xa, Trường Sa luôn trong tâm thức người Việt Nam.",https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/431759579_1147922359444637_8020560207683328998_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEcYvuj6ApZfKDtW8yorgSFt16vNz6GDFu3Xq83PoYMW5b-uql-E4dtm9Y1cx58mhow9fYlHasxNwt9ilhEEuPp&_nc_ohc=uSXDVbl8TjsAX8Ju2LL&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTLiimOViaB0G7JqO_UxTqByfoJl5GZcTwGuetfTcuO8w&oe=6631E6F6 ,,,,Bách,Duyệt
2024/03/14,Chuyện của Hà Nội,Tuan Dinh Zin,"CỤ BÀ SỐNG HƠN 100 TUỔI Ở HÀ NỘI VẪN KHỎE MẠNH, SỐNG TRONG GIA ĐÌNH TỨ ĐẠI ĐỒNG ĐƯỜNG HÒA THUẬN CÙNG 3 NÀNG DÂU 💓  Cụ Tít sinh năm 1924. Tết Giáp Thìn vừa qua, cụ là một trong 3 người ở thôn đón nhận Thiệp mừng thọ 100 tuổi của Chủ tịch nước - ông Vũ Hồng Thanh, Chi hội trưởng Chi hội Người cao tuổi của thôn Yên Xá, xã Tân Triều (huyện Thanh Trì, Hà Nội), cho biết.   “Cụ dù đã qua tuổi 100 nhưng vẫn có thể leo cầu thang bộ lên tầng 2, ngày ngày tự đi bộ ra hàng ăn sáng trừ hôm trời giá rét để không phiền đến con cháu. Thấy bóng tôi từ xa, cụ đã tinh mắt nhận ra, rồi thân tình hỏi chuyện”  Cụ Tít có tất thảy 12 người cháu nội ngoại và hơn 20 người chắt. Mỗi dịp tề tựu, cụ nhìn từng lượt, đếm rồi nhắc tên cháu, chắt nào bị vắng mặt.   “U tôi yêu vận động, không để chân tay ngơi nghỉ. Ở tuổi 90, u vẫn trồng rau, đi hái rau mang đến từng nhà cho các con, các cháu. Những năm trước Covid-19, khi ấy đã qua tuổi 95, u vẫn tự đi bộ ra đình, ra làng, gặp gỡ mọi người”, cô Tuyết - con gái cụ chia sẻ.    Sống hơn 100 tuổi, cụ Tít chưa từng đau mỏi xương khớp, lưng không có dấu hiệu còng như nhiều người lớn tuổi khác. Số lần đi viện của cụ ""đếm trên đầu ngón tay"", chưa lần nào nằm viện quá 2 ngày, trừ lần mổ nội soi ruột thừa cách đây vài năm. Nhờ thể trạng khỏe mạnh, cụ hồi phục rất nhanh. Suốt 3 năm dịch Covid-19 hoành hành, cụ cũng là người duy nhất trong gia đình không ""dính"" dù xét nghiệm liên tục. Chỉ đôi năm nay, cụ mới nhờ đến cây gậy mỗi lần đi lại.   Hiện cụ Tít sống trong gia đình 4 thế hệ. Cụ vẫn cười với lời đùa của cô cháu dâu ngoan hiền khi nói: Giữa đất Hà Nội, có gia đình sống với 3 nàng dâu: dâu bà, dâu mẹ, dâu con, sống với nhau gần 2 thập kỷ. Bữa cơm 7 người luôn rộn ràng tiếng cười.  Theo Vietnamnet","https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/430758197_952310419824498_6571034861577457688_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHEhgfWVGbqOEVDrd7v2IjTbc5sGp50b-xtzmwannRv7LKEmVjETqvD2Z_VFciZ3xlN5lZfAozP1wyv-UOYLpMO&_nc_ohc=wgjrJ6Av9X0AX_ZSokp&_nc_ht=scontent.fhan2-4.fna&oh=03_AdRC3i1m6cVsJGXgD58Zr6uksM0ez9-ql9YRd_fngAQTLQ&oe=6631D9CE 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/431825596_1578636782975687_8143463725819796108_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEN8SA48SrEXHHuIG1LtamUjp3tmI4NrpKOne2Yjg2uktkiJ-eFttthy9pd8hRnRJzTRLKVQouUFSBSvQ2bwoHq&_nc_ohc=10nY3jFMGQIAX8DZMCX&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTiH_9Sq-wU7pOlI5FL24P1hQXq6rNnoz5CJ6iKRB0ixg&oe=6631D031 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431753953_3779367249017039_807922310614001407_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFjnPI4G5k05vTz032eKjztf7K6sm0bdSZ_srqybRt1JkJ-t4dS7iMlnmLvGHCM7JePUPjwFg9xk1DTDtoZFqXz&_nc_ohc=TrKTaPsT0YoAX8K0WY9&_nc_ht=scontent.fhan2-4.fna&oh=03_AdRyqhjfuVxZPXhj7P6NSCmJKiL2pRjyA94FQgUT6JoE7g&oe=663203D5 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/429481692_7444809582209124_2672293121779284072_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHAssgh9Y3oIZGDO7I-xEnF32urtxOuQnnfa6u3E65CeVTzhV1GWmKfq1f21nrg5-5k8ye3VgxFWIp2kXeZV6mC&_nc_ohc=rs6JqVADWr0AX9D0fXd&_nc_ht=scontent.fhan2-4.fna&oh=03_AdS4LVVuKJJa9RZSjZatrSQ2s7nEFf9FQ5wBtexVFhibbg&oe=6631E645 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/430775682_723716079972256_5882802970985381923_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH1ZqTu8n3dwMyGPMovRqvntwf9R2YP9Du3B_1HZg_0OxYYRVWsU7PneSdAUXlOjhuj6P8BoR-eX5HPNUAsCiq6&_nc_ohc=VymYsn8ezocAX_tZidh&_nc_ht=scontent.fhan2-5.fna&oh=03_AdS0YoOIyqlK85Cc5YZ-6ABC0MxG7BquWc_EFRcZ1R1fhA&oe=6631EA35 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/430646935_4562330267324497_1780035832797072698_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGOzxTDnDMGMrqARDbVxlLHY62F_Nzbs9pjrYX83Nuz2k7y6CSVOpXCPBTgKdrW1I7zV7G2K6iu3dLeqfGV46GU&_nc_ohc=7TFDcy8p2CwAX9Lm2-V&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSSjSoyHhJQcJYP__-E19SfID-l4HHXb4amRQAmossr6A&oe=6631E028 ",,,,Bách,Duyệt
2024/03/14,Chuyện của Hà Nội,Tuan Dinh Zin,"Chiêm ngưỡng đại tượng Phật cao 72 mét, bên trong có thang máy ở Hà Nội 🙏 Chùa Khai Nguyên xưa có tên là ''Cổ Liêu Tự'' thường được gọi là Chùa Cheo thuộc thôn Tây Ninh (xã Sơn Đông, thị xã Sơn Tây, Hà Nội), gần sát với khu di tích lịch sử đền Măng Sơn. Chùa có niên đại lịch sử từ nửa đầu thế kỷ XVI. Điểm nhấn của ngôi chùa này là đại tượng Phật A Di Đà vì hòa bình thế giới, cao khoảng 72 m, đế rộng hơn 1.200 m2, được khởi công vào năm 2015, được ghi nhận cao nhất Đông Nam Á. (*) Nguồn: Dân Việt","https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/429467321_778366060879989_4196658658943039408_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHa95-go5Xe0JoX8d40sa7948yZl_KGi9jjzJmX8oaL2HHgzHdZwIu0v60_I5hVlIdm3i8DUob7oxoLt2eqc86K&_nc_ohc=CuRj_iSzieQAX91aoSR&_nc_ht=scontent.fhan2-5.fna&oh=03_AdQ-AoIPgpD5v6GJPeBrvfohpuB_sLfkiU9v8CpAfkVBuQ&oe=6631EAC1 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/432075574_1057664495294759_5538171197042633807_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFFt_3WDvhrt6BqhKPETd9OqyXdWxRL58arJd1bFEvnxgBPfSrCShwFOjq_wJ-qEuLGmIJFH0IX6QBZCsN8sOo3&_nc_ohc=p4_-aZNm1fYAX8nhT3J&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQ7fWH3LsMXXq6djfAUBjf7RWEDDxtZm8vzOb0MYR8SXA&oe=6631E936 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/429463397_957947439079072_8516311699943598606_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGKwFht4TW2zZuL-jIn6SiR_W6c2LwuWdH9bpzYvC5Z0eB-91W5XlftrO6zaTkPy4d46n5P7qTCASGFlmr6ausO&_nc_ohc=3pNJAm01VGEAX_DbWNj&_nc_ht=scontent.fhan2-5.fna&oh=03_AdRXNGYildBoNM4pJp8Qf7slOupnlZx8rCp6Z3xVKKyanA&oe=66320029 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/423766353_2217873301882788_9090801851060552509_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGqLYueaOq_GaffL0LtVRiJt96rwajlifu33qvBqOWJ-wFPmYvaOq73kQM9Vtq35k5B2ZtCUXb2RGhe5io0awBs&_nc_ohc=6sVrJG1VK-4AX8ywp1M&_nc_ht=scontent.fhan2-4.fna&oh=03_AdRRZviF92MoaejrYuIU47milvdcYNC_2S7wmCoqO47kbw&oe=663201AC 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/429485181_1062874941641320_307174633400538882_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGSLN6W9AczPkhzbvv-C_8Y4V-Qv5dohPDhX5C_l2iE8PbpmpqoNBHfsjxUT6S9aUfyCxMuZo0v4fcYzJajxCiZ&_nc_ohc=TQJ61izR-CcAX_QyIZw&_nc_ht=scontent.fhan2-3.fna&oh=03_AdQYJIAsg_8f3vNeSZzvDa5vIBIH5leNRA5r85jJCfVKQA&oe=6631E3AE 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/429471595_2161569027526336_8920832336687139925_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFAjgsNhP0lLbtbnU_A7NihmEgiBMH-rqiYSCIEwf6uqIKjLairhID2-akbamyGSX7yHzVdW5fQdl2jbesGntCp&_nc_ohc=RHHoxhO5GoUAX8SCbmP&_nc_ht=scontent.fhan2-3.fna&oh=03_AdQXese4NcZRRp7jTrnMAKrHC6n65WJ4j4lc0VoWtPey3w&oe=6631F7D3 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/431752930_3736388773349422_3743756099400376321_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGFE9okKsD5uQUGEGi1Sx9QvBSNEAjmaFm8FI0QCOZoWf9Eq5k8s5o-qvezA1rdF9053NRtCeeWRb3wxgcgLFzN&_nc_ohc=UgDdQLIJzLUAX-BVpzE&_nc_ht=scontent.fhan2-3.fna&oh=03_AdThDR_KL2s1eD_9VCuYDWVAuL4luAK06ZzqjcxoeUvBDA&oe=6631DBB2 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/429436676_373194428921991_8573485365780665448_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE-ocXFC7FPGkINsAxOJRPWap4lZgDifUdqniVmAOJ9RzXBxGAwI9CQdH78uRrxURER9JfT8RtGblT9pCDal7RW&_nc_ohc=B4csxkMld18AX8mnW5_&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTwLrEzLtfFcthZrgYsZ3eXfArAh-lAij6NLuewSySGgA&oe=6631E140 ",,,,Bách,Duyệt
2024/03/14,,Nguyễn Đăng Minh Quân,https://www.facebook.com/share/p/vSuDHWKGzf4yZDYD/?mibextid=Nif5oz,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02uYwsyNnSFRqTTiuheJ75CfeCTQrjQbbfkTuewbVFyApn2yjmbuG1R1X4s8LRyE3Gl,Bách,Duyệt
